trial 1:	distance	0.0237645
trial 3:	distance	0.0252896
trial 8:	distance	0.022756
trial 12:	distance	0.0316228
trial 24:	distance	0.0251922
trial 25:	distance	0.0242719
trial 27:	distance	0.0252417
trial 29:	distance	0.0204676
