trial 0:	2.90909	0.0362018	0.252249	1.01743	1.68614
trial 2:	2.875	0.0357959	0.409024	1.09912	2.10268
trial 3:	2.82653	0.0368671	0.113276	1.06581	1.66974
trial 6:	3	0.0272109	0.0229431	0.138353	0.229032
trial 8:	2.83871	0.0356226	0.0384898	1.05661	1.66738
trial 10:	2.76136	0.0364254	0.00700879	0.108876	0.224293
trial 11:	2.9697	0.0272346	0.0058341	0.132874	0.232219
trial 12:	2.80899	0.0359831	0.319277	1.09021	2.08013
trial 13:	2.72093	0.0347556	0.292795	1.07913	2.05112
trial 14:	2.78889	0.0366219	0.262917	1.06705	1.82972
trial 15:	2.71605	0.0262247	0.25224	1.0421	1.71058
trial 16:	2.91111	0.03568	0.405015	1.10425	2.09621
trial 17:	3.04918	0.0243171	0.00634289	0.132435	0.19002
trial 21:	2.71	0.0400186	0.129859	1.10785	1.70751
trial 23:	2.89888	0.0360384	0.3386	1.08701	2.09584
trial 24:	2.76087	0.0345616	0.129858	1.10116	1.70114
trial 25:	2.93023	0.0335284	0.2522	1.03354	1.76366
trial 26:	2.54709	0.0428771	0.129859	1.11851	1.49108
