6128 3 3
0.0359794 0.183559 -0.0399983
-0.193556 1.49424 -1.17766
0.0504499 0.192556 -0.0164131
-0.256242 1.51212 -1.38557
0.0401049 0.192318 -0.0345319
-0.205588 1.42045 -1.35042
0.0876358 0.195711 -0.0332457
-0.421008 1.13674 -1.81501
0.0384544 0.210329 0.000314195
-0.180833 1.33975 -1.79762
0.0663357 0.185127 -0.0299898
-0.344073 1.45274 -1.34524
0.0835853 0.203046 -0.025079
-0.390516 1.07113 -1.99422
0.0492148 0.169523 0.00826964
-0.282546 1.95879 -0.997166
0.087147 0.186408 -0.028792
-0.437317 1.32709 -1.55323
0.0539342 0.206829 0.00831909
-0.255086 1.36542 -1.82856
0.0421457 0.180178 -0.00993908
-0.229781 1.74461 -1.11016
0.071841 0.202658 -0.0188626
-0.340673 1.22244 -1.8094
0.0768123 0.207467 -0.000279564
-0.35459 1.13508 -2.11021
0.0585432 0.175794 -0.00870068
-0.32147 1.74905 -1.11583
0.083234 0.177593 -0.00943723
-0.438278 1.59611 -1.32675
0.0500966 0.204205 -0.0383535
-0.240574 1.17797 -1.70072
0.0582614 0.20026 -0.0323169
-0.283114 1.25503 -1.63407
0.0786293 0.197465 -0.0369552
-0.378948 1.14614 -1.76539
0.0610935 0.213479 -0.0216733
-0.278731 1.01349 -2.11667
0.0404009 0.186646 -0.0134645
-0.213169 1.64382 -1.21953
0.0777888 0.169898 -0.000430338
-0.429369 1.77502 -1.15792
0.0617803 0.203974 -0.0292039
-0.2941 1.19368 -1.76097
0.0349124 0.211491 -0.0361809
-0.163602 1.11536 -1.82238
0.0741272 0.212108 -0.0225302
-0.33621 0.867216 -2.34407
0.0343646 0.171308 0.0027156
-0.197973 1.95416 -0.951414
0.0463881 0.199291 -0.0369057
-0.228694 1.28401 -1.54375
0.0584631 0.185943 -0.0340592
-0.304627 1.44473 -1.31708
0.0806655 0.20107 -0.00295166
-0.381524 1.26252 -1.88783
0.0367641 0.188753 -0.0145493
-0.192366 1.61892 -1.24529
0.0424077 0.172763 -0.00847847
-0.240708 1.84612 -0.985392
0.0881019 0.202121 -0.0276466
-0.411055 1.02551 -2.04456
0.0444814 0.185398 0.0109704
-0.235473 1.7738 -1.26351
0.0649997 0.207415 -0.0380866
-0.303686 1.02961 -1.94384
0.0608518 0.192982 0.0110219
-0.305455 1.59221 -1.51729
0.0626825 0.211519 -0.013004
-0.288099 1.11106 -2.03726
0.0381999 0.217404 -0.00025193
-0.173934 1.1531 -2.08211
0.0902411 0.193535 0.00371275
-0.436308 1.35718 -1.80085
0.0949292 0.174799 0.00176477
-0.497511 1.6117 -1.40682
0.0399832 0.197745 0.00868123
-0.199506 1.59429 -1.49362
0.0544508 0.188374 0.00211137
-0.281387 1.65615 -1.34658
0.0407337 0.205288 -0.00349077
-0.195878 1.4148 -1.64999
0.0721632 0.205593 -0.0417289
-0.337565 0.982673 -1.9869
0.0711141 0.178906 -0.00481924
-0.378345 1.67312 -1.259
0.0443401 0.20526 -0.0255457
-0.21275 1.2782 -1.66067
0.0576017 0.197931 -0.00900583
-0.283197 1.44365 -1.5569
0.0930102 0.177085 0.00328091
-0.483627 1.60096 -1.43588
0.0420622 0.181478 0.0127286
-0.227754 1.84361 -1.18608
0.0857013 0.203962 -0.0124504
-0.397784 1.09328 -2.0703
0.0542105 0.216462 0.00367329
-0.245391 1.04507 -2.28684
0.0648831 0.18845 -0.00574927
-0.331587 1.56935 -1.39985
0.063328 0.194016 -0.00838679
-0.315503 1.48078 -1.50675
0.0380456 0.194442 0.0127223
-0.193224 1.66676 -1.4266
0.0844772 0.189877 -0.020016
-0.418608 1.35216 -1.59614
0.0416667 0.202387 -0.00306997
-0.20304 1.46424 -1.57948
0.0738439 0.191098 0.00575632
-0.368744 1.53102 -1.55937
0.0908027 0.186509 0.0121612
-0.453075 1.50515 -1.65361
0.0703957 0.211982 -0.0314044
-0.320625 0.878072 -2.24901
0.0395766 0.215482 -0.0284385
-0.181641 1.06111 -1.98028
0.0693664 0.169918 -0.0214786
-0.387584 1.68537 -1.08094
0.079338 0.204892 0.00692759
-0.36944 1.20012 -2.07078
0.0773706 0.19003 -0.0101653
-0.386655 1.45361 -1.53135
0.0772945 0.196307 0.00255895
-0.3751 1.40677 -1.71565
0.0377806 0.186601 -0.0102488
-0.199766 1.6715 -1.21037
0.0779132 0.183636 -0.019736
-0.401261 1.48473 -1.39544
0.0757056 0.194798 -0.00574879
-0.370673 1.40997 -1.63713
0.0498949 0.218171 -0.0170295
-0.22483 0.963243 -2.23777
0.0467913 0.176189 -0.0430118
-0.259583 1.52266 -1.09988
0.0595699 0.195074 -0.0158337
-0.296378 1.44099 -1.49839
0.0868281 0.194439 -0.0276743
-0.419987 1.20808 -1.75209
0.0517077 0.21629 -0.0377735
-0.234663 0.862879 -2.21732
0.0465662 0.202741 -0.0422593
-0.225768 1.18485 -1.6521
0.0511489 0.168483 0.0113803
-0.294742 1.97935 -0.999962
0.0812008 0.188768 0.0117752
-0.406235 1.5399 -1.59947
0.0562553 0.200136 -0.0201834
-0.274016 1.34992 -1.59808
0.0761617 0.174483 -0.0430598
-0.41157 1.42744 -1.25122
0.0591338 0.195201 -0.0375803
-0.29415 1.28876 -1.52954
0.03982 0.201325 0.00593434
-0.195269 1.52549 -1.56903
0.089843 0.191569 -0.0240666
-0.43853 1.25874 -1.70497
0.0467379 0.181069 -0.0260746
-0.252608 1.60784 -1.1484
0.0897607 0.169826 -0.0053657
-0.486223 1.67622 -1.24953
0.0384252 0.187505 0.0124914
-0.202131 1.76872 -1.284
0.0664786 0.207913 -0.00824106
-0.30947 1.19975 -1.93924
0.0546924 0.211894 -0.0215793
-0.252599 1.11453 -1.95606
0.0938022 0.188461 -0.0284636
-0.461827 1.24859 -1.68043
0.0895278 0.199777 -0.0375253
-0.421305 0.992162 -2.00976
0.0614991 0.216011 -0.0102725
-0.277365 0.938249 -2.33646
0.087917 0.183978 0.0132042
-0.445784 1.57218 -1.5653
0.0875836 0.17756 -0.0263827
-0.458242 1.4607 -1.3683
0.0910764 0.171915 -0.000526354
-0.487183 1.66628 -1.30824
0.0651634 0.194559 -0.0372943
-0.323186 1.2721 -1.55908
0.0503463 0.216768 -0.0228809
-0.228212 0.986281 -2.14968
0.0849508 0.196974 -0.0327945
-0.407177 1.13858 -1.8162
0.0490772 0.190467 -0.0101376
-0.252182 1.58406 -1.33782
0.071891 0.189017 -0.00326699
-0.363446 1.53643 -1.4707
0.047852 0.19756 -0.0228615
-0.237639 1.40738 -1.48417
0.0424214 0.201769 -0.0204183
-0.207229 1.37706 -1.55387
0.0526413 0.20107 0.00474516
-0.256058 1.47432 -1.63392
0.0542488 0.209337 -0.0108333
-0.253568 1.23816 -1.85634
0.0779101 0.171659 -0.0196475
-0.426063 1.6353 -1.17197
0.0461603 0.204937 0.0120489
-0.221544 1.45336 -1.72909
0.0593043 0.198289 -0.00466511
-0.290613 1.45104 -1.58494
0.0788803 0.182788 -0.0236682
-0.407397 1.46419 -1.38919
0.0884856 0.187443 -0.0302052
-0.441051 1.29228 -1.59482
0.0908973 0.190545 0.00965422
-0.445111 1.42592 -1.74909
0.0368372 0.16895 -0.0118609
-0.214676 1.88588 -0.899138
0.0907689 0.17908 0.00337256
-0.469122 1.58953 -1.45316
0.0562357 0.212402 -0.0366691
-0.258823 0.975803 -2.04404
0.046372 0.218577 -0.0138147
-0.209054 0.998111 -2.20996
0.0936611 0.203609 -0.0141795
-0.431143 0.959093 -2.26919
0.0401242 0.185314 -0.0347215
-0.213229 1.50746 -1.21254
0.0500355 0.214171 -0.0172253
-0.229508 1.10954 -2.00255
0.0591496 0.183772 -0.00454952
-0.311394 1.66703 -1.27015
0.0934754 0.200712 -0.0166374
-0.435849 1.06616 -2.07673
0.0747455 0.209016 -0.000189319
-0.343435 1.10541 -2.15776
0.0351895 0.207063 -0.0295446
-0.168337 1.2496 -1.66876
0.0577763 0.194196 0.0133347
-0.289175 1.59498 -1.5337
0.0834501 0.178439 -0.0308791
-0.437448 1.44144 -1.354
0.0858509 0.171064 -0.0388956
-0.465138 1.45059 -1.25825
0.0842866 0.207974 -0.0236313
-0.385045 0.881704 -2.31118
0.0351572 0.170286 0.00431279
-0.203599 1.97395 -0.941438
0.0749958 0.208071 0.0137406
-0.34594 1.13353 -2.23419
0.0427863 0.185299 0.00965299
-0.226926 1.77556 -1.24929
0.0597362 0.206071 0.012672
-0.282149 1.355 -1.88222
0.0550503 0.182708 -0.019994
-0.292651 1.60273 -1.21642
0.057443 0.185266 -0.0176347
-0.300658 1.57628 -1.27837
0.0350737 0.171437 -0.0117726
