trial 0:	2.42424	0.00804544	0.00737202	0.0580609	0.153951
trial 1:	2.33871	0.00987128	0.0149248	0.0285211	0.0968217
trial 2:	2.21739	0.00785443	0.0395426	0.0752378	0.0663652
trial 3:	3.02857	0.00927511	0.00804937	0.0224662	0.00477624
trial 4:	2.21311	0.00568385	0.0113775	0.0843924	0.199281
trial 5:	2.26866	0.00690163	0.00130916	0.0656189	0.147351
trial 6:	2.32308	0.0111886	0.00248802	0.045723	0.139406
trial 7:	2.85938	0.0164427	0.0101367	0.0187424	0.0189594
trial 8:	2.62295	0.0103223	0.00550151	0.0277452	0.102405
trial 9:	2.22581	0.00422428	0.00158381	0.0710746	0.182375
trial 10:	2.28571	0.00619589	0.0221268	0.0977414	0.183896
trial 11:	2.36364	0.00572741	0.0291377	0.0636699	0.147478
trial 12:	2.29231	0.00382836	0.0157449	0.0469203	0.0311359
trial 13:	2.23077	0.00467926	0.0195992	0.0382375	0.0122272
trial 14:	2.28788	0.0071313	0.00135589	0.0205954	0.0363219
trial 15:	2.48611	0.00615598	0.0357909	0.0505791	0.0916481
trial 16:	2.36364	0.00624082	0.0151473	0.0110008	0.052465
trial 17:	2.76056	0.0102879	0.0204289	0.00146997	0.0828102
trial 18:	2.33803	0.010147	0.0142329	0.0193579	0.0284246
trial 19:	2.27273	0.00750813	0.00432158	0.0840575	0.162413
trial 20:	2.35821	0.0116894	0.0046252	0.0625536	0.114492
trial 21:	2.56923	0.0101066	0.0144904	0.0329202	0.0131027
trial 22:	2.43077	0.00590896	0.0147226	0.0430515	0.0303876
trial 23:	2.22727	0.00527237	0.0154134	0.0675418	0.160452
trial 24:	2.40299	0.00978631	0.00427973	0.0006001	0.0711787
trial 25:	2.39344	0.0128792	0.0491333	0.0527903	0.154591
trial 26:	2.38571	0.00308964	0.00125659	0.0344644	0.0678048
trial 27:	2.45312	0.00867588	0.00841606	0.0468682	0.125757
trial 28:	2.29688	0.0101512	0.0113552	0.00501966	0.0644433
trial 29:	2.33803	0.00242018	0.00585234	0.0401691	0.0749635
