trial 0:	2.61194	0.00526024	1.30592	0.00446015	3.82166
trial 1:	2.33846	0.00798717	0.814106	1.24483	5.44024
trial 2:	2.11667	0.0100838	3.50779	0.811437	0.0933004
trial 3:	2.24615	0.00747272	1.23391	2.57691	6.87019
trial 4:	2.27419	0.010421	1.34643	2.81153	6.83334
trial 5:	2.35938	0.00910922	1.29504	1.76389	6.30519
trial 6:	2.20896	0.0114962	3.99008	2.19882	4.02636
trial 7:	2.28358	0.0142353	1.25052	0.852442	6.16423
trial 8:	2.4	0.00461014	0.610138	1.57438	0.339304
trial 9:	2.32836	0.0124621	1.04982	0.969653	5.71603
trial 10:	2.19403	0.00869982	0.254421	1.53245	6.34577
trial 11:	2.39394	0.00418178	0.69584	0.710034	3.64284
trial 12:	2.34375	0.0045647	2.26638	0.226343	1.651
trial 13:	2.41538	0.00371294	1.4093	1.87839	0.399212
trial 14:	2.28571	0.00988314	2.38885	0.851681	6.08054
trial 15:	2.27419	0.00643752	0.822622	0.864562	3.84759
trial 16:	2.39683	0.0128621	1.63748	0.598203	3.99166
trial 17:	2.27273	0.0117841	0.54059	2.38334	4.51465
trial 18:	2.30882	0.00981415	1.21523	4.15611	5.85124
trial 19:	2.30159	0.0117353	0.258513	0.440347	4.01247
trial 20:	2.4386	0.0109353	0.805168	2.05179	3.41754
trial 21:	2.29231	0.00616649	0.811844	3.85664	5.10772
trial 22:	2.27692	0.00695013	1.28828	2.10343	4.27085
trial 23:	2.3125	0.00709163	1.24231	4.12459	3.01714
trial 24:	2.39683	0.00718027	4.35292	0.831227	0.752488
trial 25:	2.35821	0.00939257	1.41221	1.29098	2.1698
trial 27:	2.34483	0.0126144	0.777263	2.97952	2.18735
trial 28:	2.36364	0.00349997	0.35132	0.831222	1.61062
trial 29:	2.26984	0.00561241	0.183089	2.7539	4.71616
