trial 0:	2.77027	0.00749726	0.453371	5.61619	4.38783
trial 1:	2.65753	0.00844329	0.431199	5.8416	6.79214
trial 2:	2.38182	0.0128049	0.250863	7.41113	14.232
trial 3:	2.875	0.00806273	0.426879	6.87789	7.24066
trial 4:	2.69333	0.0100386	0.0421955	2.32364	0.669592
trial 5:	2.54054	0.00823611	0.40956	4.21016	2.00841
trial 6:	2.43396	0.0097068	1.15117	11.984	23.953
trial 7:	2.56338	0.00735088	1.52597	5.55827	3.93112
trial 8:	2.86885	0.00663225	0.519128	6.9247	17.0145
trial 9:	2.68519	0.0090828	0.652728	7.42204	17.3352
trial 10:	2.78947	0.00622331	0.31118	6.2237	5.71256
trial 11:	2.73134	0.00757052	0.295522	2.48996	0.317524
trial 12:	2.67143	0.0088344	0.55146	4.85305	3.42472
trial 13:	2.6125	0.0111766	3.21177	2.98767	1.4171
trial 14:	3.57692	0.00607922	0.279035	6.18982	5.636
trial 15:	2.71642	0.012177	0.277435	2.80098	2.59537
trial 16:	2.80328	0.0104316	6.83898	5.063	11.7052
trial 17:	2.77966	0.00880402	0.45753	4.86683	10.9713
trial 18:	2.58929	0.0107458	1.45726	12.3456	24.4932
trial 19:	2.5125	0.00897141	0.517657	8.92673	11.3294
trial 20:	2.97333	0.00754797	0.0132897	6.70028	6.603
trial 21:	2.4697	0.00467849	0.371225	9.93422	10.9625
trial 22:	2.56579	0.00908364	0.014005	7.56532	8.15675
trial 23:	2.56164	0.0101581	0.551672	7.67158	8.77343
trial 24:	2.49123	0.0100655	2.3418	7.23498	16.596
trial 25:	2.54545	0.00752349	0.193107	5.03099	3.53483
trial 26:	2.72414	0.0101178	1.04237	4.24734	12.5888
trial 27:	2.92424	0.00835457	0.109319	0.604331	1.78187
trial 28:	2.28947	0.0122195	2.18069	5.81217	10.5267
trial 29:	2.48718	0.00890879	0.507771	8.90071	11.0304
