1	0.225841	0.214567
2	0.21457	0.20495
3	0.20496	0.196854
4	0.196843	0.190868
5	0.190869	0.185462
6	0.185466	0.180499
7	0.180497	0.175917
8	0.175915	0.171681
9	0.171682	0.16777
10	0.16777	0.164148
11	0.164149	0.160788
12	0.160792	0.157666
13	0.157665	0.154736
14	0.154743	0.15202
15	0.152022	0.149467
16	0.149467	0.147072
17	0.147075	0.144811
18	0.144815	0.142678
19	0.142682	0.140654
20	0.140661	0.13875
21	0.138752	0.13693
22	0.136929	0.135192
23	0.135194	0.133534
24	0.133532	0.131939
25	0.131941	0.130419
26	0.13042	0.128953
27	0.128953	0.127536
28	0.127538	0.126173
29	0.126175	0.124848
30	0.124852	0.123567
31	0.123568	0.122326
32	0.122326	0.121117
33	0.121122	0.119946
34	0.119944	0.118798
35	0.118799	0.117678
36	0.11768	0.116589
37	0.116591	0.11553
38	0.115529	0.114487
39	0.114485	0.113462
40	0.113466	0.11247
41	0.112468	0.111493
42	0.111494	0.110534
43	0.110537	0.109602
44	0.109603	0.108685
45	0.108686	0.107784
46	0.107788	0.106903
47	0.106907	0.106044
48	0.106045	0.105199
49	0.105201	0.104371
50	0.104374	0.103562
51	0.103565	0.102771
52	0.10277	0.101993
53	0.101994	0.101228
54	0.10123	0.100488
55	0.100488	0.0997573
56	0.0997598	0.0990503
57	0.0990488	0.0983516
58	0.0983519	0.0976712
59	0.097671	0.09701
60	0.0970055	0.0963618
61	0.0963559	0.09573
62	0.0957224	0.0951094
63	0.0951042	0.0944989
64	0.0944979	0.0939113
65	0.0939085	0.0933311
66	0.0933321	0.0927692
67	0.0927726	0.0922243
68	0.0922237	0.0916909
69	0.0916892	0.0911734
70	0.0911698	0.0906652
71	0.0906622	0.0901708
72	0.0901677	0.089689
73	0.0896889	0.0892207
74	0.08922	0.088765
75	0.0887632	0.0883208
76	0.0883175	0.0878846
77	0.0878847	0.0874657
78	0.0874648	0.0870528
79	0.0870563	0.0866523
80	0.0866553	0.0862664
81	0.0862649	0.0858886
82	0.0858875	0.0855178
83	0.0855184	0.0851618
84	0.0851624	0.0848092
85	0.0848111	0.0844696
86	0.0844747	0.0841399
87	0.0841429	0.0838215
88	0.0838208	0.0835045
89	0.0835075	0.0832019
90	0.0832058	0.0829104
91	0.0829066	0.0826191
92	0.0826189	0.0823403
93	0.082339	0.0820637
94	0.0820636	0.0817961
95	0.081798	0.0815402
96	0.0815383	0.0812849
97	0.0812843	0.0810407
98	0.0810379	0.0807988
99	0.080797	0.0805619
100	0.0805633	0.0803375
101	0.0803357	0.0801136
102	0.0801124	0.0798939
103	0.0798948	0.0796828
104	0.0796842	0.0794748
105	0.079478	0.0792743
106	0.0792786	0.0790776
107	0.0790817	0.0788877
108	0.0788923	0.0787036
109	0.0787036	0.078518
110	0.0785223	0.0783415
111	0.0783443	0.0781679
112	0.0781704	0.0780001
113	0.0780006	0.0778317
114	0.0778367	0.0776682
115	0.0776723	0.0775104
116	0.077515	0.0773583
117	0.0773614	0.0772052
118	0.0772095	0.0770604
119	0.0770634	0.0769178
120	0.0769188	0.0767775
121	0.0767775	0.0766357
122	0.0766386	0.0765031
123	0.0765042	0.0763691
124	0.0763709	0.0762399
125	0.076243	0.0761143
126	0.0761174	0.0759902
127	0.0759934	0.0758674
128	0.0758713	0.0757522
129	0.0757537	0.0756354
130	0.0756351	0.0755228
131	0.0755213	0.075413
132	0.0754097	0.0753005
133	0.0753003	0.0751931
134	0.075193	0.0750843
135	0.0750868	0.0749807
