trial 0:	3.0625	0.0124176	0.301329	2.70795	1.67763
trial 1:	2.70968	0.0131763	0.189709	5.83908	0.737785
trial 2:	2.67143	0.00812163	1.43569	1.35248	2.61107
trial 3:	2.80556	0.00640115	0.724155	4.74425	4.76397
trial 4:	3.02703	0.0145668	4.33081	1.15629	2.11859
trial 5:	2.31884	0.00462854	0.236776	2.44995	3.26637
trial 6:	2.50725	0.00772492	1.48989	1.87903	4.69154
trial 7:	2.61194	0.00859857	3.15623	0.916754	0.172349
trial 8:	2.40909	0.0057031	2.05907	2.01531	1.50464
trial 9:	2.34286	0.00687029	1.36914	0.00402162	4.2332
trial 10:	2.56522	0.00843922	0.361889	4.61294	1.45429
trial 11:	2.56757	0.00999292	2.49986	0.54455	2.01655
trial 12:	2.56716	0.00577934	0.996416	1.84495	3.01848
trial 13:	2.78261	0.0115605	1.22935	0.688725	5.24826
trial 14:	2.48529	0.00598806	0.78382	0.627317	2.74913
trial 15:	2.45714	0.0108131	0.920211	0.607534	4.01942
trial 16:	2.42254	0.00559146	0.249896	1.31862	3.74278
trial 17:	2.55224	0.00898321	1.58516	3.41671	5.32237
trial 18:	2.5493	0.00348406	1.48322	1.09509	0.331359
trial 19:	2.29577	0.0148504	2.11532	0.346695	3.95424
trial 20:	2.30882	0.0111058	2.11426	1.7739	0.866064
trial 21:	2.28125	0.00717186	1.52591	4.75312	5.58959
trial 22:	2.38462	0.00582454	0.0891338	2.18977	0.649707
trial 23:	2.19118	0.0166341	1.41979	0.377879	4.83163
trial 24:	2.32836	0.00987056	0.287385	0.426932	2.95519
trial 25:	2.48485	0.00591583	1.66167	3.70429	4.4504
trial 26:	2.32857	0.00742478	0.42966	1.91138	0.540822
trial 27:	2.3913	0.00608704	1.02739	1.01767	0.0688716
trial 28:	2.36923	0.0111611	1.56438	1.66462	2.66305
trial 29:	2.47692	0.00696584	0.608021	2.22924	2.8997
