0.123736 0.122621 0.11162
-0.789763 1.79769 -2.18574
0.123698 0.122584 0.111694
-0.789763 1.79769 -2.18649
0.12373 0.122616 0.113983
-0.789763 1.73878 -2.29237
0.12281 0.121703 0.116957
-0.789763 1.67988 -2.41166
0.122334 0.121231 0.117703
-0.789763 1.67988 -2.42005
0.12229 0.121188 0.117769
-0.789763 1.67988 -2.4208
0.12282 0.121713 0.117715
-0.789763 1.62098 -2.50886
0.123308 0.122197 0.116987
-0.789763 1.62098 -2.50047
0.123352 0.12224 0.11692
-0.789763 1.62098 -2.49972
0.123544 0.122431 0.116536
-0.789763 1.50317 -2.6828
0.122736 0.12163 0.116701
-0.789763 1.44426 -2.78435
0.123531 0.122418 0.11281
-0.789763 1.32645 -2.94056
0.122337 0.121235 0.114116
-0.789763 1.32645 -2.95839
0.123652 0.122538 0.108285
-0.789763 1.20864 -3.09686
0.122427 0.121324 0.109522
-0.789763 1.20864 -3.11463
0.123633 0.130241 0.101498
-0.75922 1.14974 -3.11463
0.123092 0.129671 0.102115
-0.75922 1.14974 -3.12298
0.123042 0.129619 0.10217
-0.75922 1.14974 -3.12374
0.119815 0.126219 0.107437
-0.75922 1.1881 -3.124
0.118655 0.124996 0.109228
-0.75922 1.20148 -3.12409
0.118102 0.124413 0.110061
-0.75922 1.20777 -3.12413
0.118052 0.12436 0.110135
-0.75922 1.20834 -3.12414
0.121419 0.127909 0.106601
-0.75922 1.20853 -3.07327
0.122562 0.129113 0.105308
-0.75922 1.2086 -3.05553
0.123138 0.12972 0.104632
-0.75922 1.20864 -3.04644
0.123154 0.129737 0.104612
-0.75922 1.20864 -3.04618
0.123734 0.130347 0.106102
-0.75922 1.26755 -2.95842
0.123209 0.129795 0.106748
-0.75922 1.26755 -2.96678
0.123161 0.129744 0.106806
-0.75922 1.26755 -2.96753
0.119876 0.126282 0.110616
-0.75922 1.26755 -3.01866
0.118702 0.125045 0.11189
-0.75922 1.26755 -3.03649
0.118143 0.124456 0.112478
-0.75922 1.26755 -3.04488
0.118092 0.124402 0.11253
-0.75922 1.26755 -3.04563
0.116129 0.122333 0.116751
-0.75922 1.32645 -2.99531
0.117318 0.123587 0.115509
-0.75922 1.32645 -2.97748
0.117871 0.124169 0.114913
-0.75922 1.32645 -2.96909
0.11792 0.12422 0.114858
-0.75922 1.32645 -2.96834
0.121218 0.127696 0.111081
-0.75922 1.32645 -2.9172
0.122337 0.128876 0.109708
-0.75922 1.32645 -2.89937
0.122856 0.129423 0.109051
-0.75922 1.32645 -2.89099
0.122902 0.129471 0.10899
-0.75922 1.32645 -2.89023
0.123152 0.129735 0.110101
-0.75922 1.38536 -2.80221
0.122645 0.1292 0.110777
-0.75922 1.38536 -2.81057
0.122599 0.129151 0.110837
-0.75922 1.38536 -2.81132
0.11943 0.125812 0.114846
-0.75922 1.38536 -2.86246
0.11828 0.1246 0.116169
-0.75922 1.38536 -2.88028
0.117737 0.124027 0.116787
-0.75922 1.38536 -2.88867
0.117687 0.123975 0.116843
-0.75922 1.38536 -2.88942
0.116604 0.122834 0.119535
-0.75922 1.44426 -2.82127
0.11714 0.123399 0.118908
-0.75922 1.44426 -2.81289
0.117188 0.123449 0.11885
-0.75922 1.44426 -2.81213
0.120393 0.126827 0.114904
-0.75922 1.44426 -2.761
0.121475 0.127967 0.11347
-0.75922 1.44426 -2.74317
0.121977 0.128496 0.112783
-0.75922 1.44426 -2.73478
0.122021 0.128542 0.11272
-0.75922 1.44426 -2.73403
0.122964 0.129536 0.111898
-0.75922 1.50317 -2.62814
0.121939 0.128456 0.11342
-0.75922 1.50317 -2.64597
0.121449 0.127939 0.114125
-0.75922 1.50317 -2.65436
0.121388 0.127875 0.114211
-0.75922 1.50317 -2.65538
0.118339 0.124661 0.11838
-0.75922 1.50317 -2.70634
