trial 0:	2.58209	0.0113835	0.0577054	0.116428	0.121031
trial 1:	2.15152	0.00687042	0.0149121	0.171232	0.16365
trial 2:	2.38462	0.00354902	0.00470674	0.140029	0.137162
trial 3:	2.1746	0.00740843	0.00663054	0.165233	0.17477
trial 4:	2.82456	0.00314551	0.0045656	0.0867954	0.086387
trial 5:	2.16667	0.0045262	0.00781143	0.0624712	0.0134813
trial 6:	2.27869	0.00446432	0.0270379	0.0907605	0.0726242
trial 7:	2.21739	0.0080052	0.0415741	0.0987394	0.0442858
trial 8:	2.19048	0.00567312	0.00324702	0.109326	0.0743489
trial 9:	2.35484	0.00149566	0.00392163	0.118719	0.0984856
trial 10:	3.86441	0.00402752	0.000545502	0.114339	0.131424
trial 11:	2.40323	0.00421919	0.0274642	0.0841323	0.0663441
trial 12:	2.3125	0.00832847	0.0432911	0.0911238	0.0608997
trial 13:	2.24615	0.00307743	0.0253818	0.0844176	0.0479912
trial 14:	2.39394	0.00554261	0.00115371	0.181136	0.213211
trial 15:	2.28333	0.00201595	0.0045296	0.0919491	0.100673
trial 16:	2.35	0.00254394	0.00453794	0.0798377	0.0499196
trial 17:	2.13636	0.00182301	0.00134444	0.132482	0.120214
trial 18:	3.16949	0.00239258	0.00446951	0.10666	0.108626
trial 19:	2.6129	0.00540179	0.00355172	0.187498	0.20455
trial 20:	2.36066	0.000888311	0.00146997	0.105969	0.116744
trial 21:	2.4	0.00432581	0.00733411	0.102411	0.106722
trial 22:	2.47143	0.0033298	0.00626493	0.16224	0.29337
trial 23:	2.50909	0.00428053	0.00992656	0.192733	0.215679
trial 24:	2.24638	0.00685934	0.00452542	0.0659888	0.207576
trial 25:	2.35484	0.00900682	0.0460215	0.0732149	0.0617845
trial 26:	2.26389	0.00835693	0.00724483	0.0286567	0.153027
trial 27:	2.30645	0.0107208	0.0591921	0.0917788	0.0903245
trial 28:	2.5873	0.00746239	0.00318718	0.172	0.189205
trial 29:	2.67241	0.00456509	0.0291823	0.0960752	0.0876801
