trial 0:	2.54839	0.0121606	2.67018	1.70297	7.34679
trial 1:	2.36232	0.011097	0.977552	1.2793	8.09397
trial 2:	2.24286	0.0107429	3.2004	2.54344	1.32271
trial 3:	2.66667	0.0109291	0.516045	0.942609	6.26566
trial 4:	2.27869	0.00925602	0.310864	3.20833	9.71881
trial 5:	3.55385	0.00908422	0.978686	1.72928	2.16025
trial 6:	2.24638	0.00737892	0.957674	2.09952	2.02228
trial 7:	2.29032	0.0137634	3.2644	3.46442	8.49944
trial 8:	2.28571	0.0095357	2.20001	3.79408	10.858
trial 9:	2.26154	0.00967681	0.343126	1.90085	0.28131
trial 10:	2.29032	0.00719706	2.94691	3.75619	10.6684
trial 11:	2.44928	0.00984649	2.11604	2.51856	1.08038
trial 12:	2.33333	0.00489644	0.181502	0.177515	2.18046
trial 13:	2.39062	0.0117677	0.310719	1.80733	6.37987
trial 14:	2.44118	0.00850634	0.165621	2.30644	1.47943
trial 15:	2.41538	0.0132708	0.980587	2.26817	8.86731
trial 16:	2.37879	0.00409232	1.17636	0.601472	1.05642
trial 17:	2.33333	0.0108319	0.60681	0.215853	2.85291
trial 19:	2.31746	0.00163958	1.96239	0.408595	0.40327
trial 20:	2.33333	0.0116589	0.0422171	1.9664	7.14934
trial 21:	2.23188	0.00665543	0.234095	1.12625	2.22493
trial 22:	0.026087	0.00665543	0.63108	6.65344	0.0265096
trial 23:	2	0.00665543	100	17.3959	100
trial 24:	1	0.00665543	100	17.3959	100
trial 25:	2	0.00665543	100	17.3959	100
trial 26:	2	0.00665543	100	17.3959	100
trial 27:	3	0.00665543	100	17.3959	100
trial 28:	2	0.00665543	100	17.3959	100
trial 29:	2	0.00665543	100	17.3959	100
