trial 0:	131.191	0.00613639	0.231487	0.477506	3.57324
trial 1:	125.536	0.00268384	1.14696	0.153752	2.14773
trial 2:	127.721	0.0111901	1.33766	2.08683	5.94964
trial 3:	133.652	0.00562815	0.050799	2.54067	1.67361
trial 4:	135.603	0.0146467	4.56933	2.44279	0.338896
trial 5:	132.149	0.00822087	3.05634	0.448426	0.772438
trial 6:	129.824	0.00843234	2.21249	1.23063	0.793752
trial 7:	135.944	0.00731709	0.351747	1.04067	2.27357
trial 8:	137.458	0.00757827	1.62617	2.43257	6.44932
trial 9:	133.714	0.0065553	1.1859	3.68777	5.49654
trial 10:	133.143	0.00995774	1.29894	0.154608	4.53452
trial 11:	135.618	0.00896622	0.0739666	3.88496	6.43399
trial 12:	135.185	0.00757109	0.0389173	0.58696	3.45986
trial 13:	133	0.0105693	1.4573	1.07688	5.35246
trial 14:	137.319	0.00752761	1.10784	0.416199	2.14282
trial 15:	139.268	0.00831732	1.96733	0.282952	0.897593
trial 16:	131.149	0.0065986	1.1994	4.32951	2.84523
trial 17:	129.985	0.00451439	0.0580979	4.28768	1.94615
trial 18:	130.206	0.0103088	1.32825	0.276939	1.67709
trial 19:	134.857	0.00499656	0.566946	1.39398	2.08548
trial 20:	121.742	0.0128048	1.02923	1.91393	6.17511
trial 21:	122.231	0.0119503	0.507592	1.30644	6.35226
trial 22:	121.894	0.00417749	2.14614	1.75395	0.0883402
trial 23:	120.323	0.0135988	1.42693	1.10312	5.5168
trial 24:	122.154	0.00322654	1.74482	1.37604	1.25287
trial 25:	121.417	0.0101969	2.86818	0.169148	3.64118
trial 26:	121.419	0.00925502	0.391977	2.16052	3.85707
trial 27:	120.619	0.00243186	0.905809	1.43769	0.737682
trial 28:	131.609	0.00886009	0.0325337	1.03589	6.05065
trial 29:	132.018	0.0118159	0.941046	0.927038	3.08338
