trial 0:	2.8866	0.0366617	0.0440444	1.03498	1.66534
trial 1:	2.6411	0.0415687	0.172282	0.783511	1.63614
trial 2:	2.77419	0.0297339	0.00869381	0.150022	0.0445176
trial 4:	2.85437	0.0364216	0.00375926	0.109384	0.12377
trial 6:	2.73333	0.0329935	0.416731	1.10698	2.11863
trial 7:	2.63095	0.0311745	0.331279	1.11929	2.14053
trial 9:	2.74227	0.0316926	0.0109392	0.12218	0.246229
trial 10:	2.80952	0.0363008	0.168506	1.03752	1.69062
trial 11:	2.76136	0.0236445	0.00101328	0.141999	0.0449055
trial 12:	2.59574	0.0356569	0.266664	1.08822	1.82383
trial 13:	2.75248	0.0342311	0.264493	1.08294	1.68428
trial 14:	2.72632	0.0272594	0.00255573	0.149597	0.0499616
trial 15:	2.58427	0.0325105	0.382987	1.055	2.02086
trial 16:	2.61538	0.0338259	0.336944	1.04654	2.0258
trial 17:	2.73118	0.0325889	0.239515	1.05168	1.64317
trial 18:	2.57292	0.0269053	0.266659	1.14426	1.87937
trial 19:	2.6	0.0280747	0.350733	1.08506	2.08763
trial 20:	2.49398	0.0266594	0.378638	1.08062	2.09242
trial 22:	2.89109	0.0345417	0.0122005	0.165372	0.325399
trial 25:	2.54762	0.0241216	0.0198401	0.111963	0.0342444
trial 26:	2.77551	0.0367453	0.265257	1.08321	1.70634
trial 27:	2.85882	0.0342328	0.338296	1.04756	1.99708
trial 29:	2.7619	0.0297412	0.35549	1.08496	2.0852
