trial 0:	2.66176	0.019259	0.0991775	0.0739739	0.151967
trial 1:	2.42647	0.016755	0.0581645	0.0080626	0.0873228
trial 2:	2.44776	0.0135474	0.00614882	0.0230973	0.152897
trial 3:	2.57971	0.0234377	0.0861738	0.0077703	0.124968
trial 4:	2.40299	0.0152576	0.0559574	0.0173128	0.0223233
trial 5:	2.59259	0.0251775	0.147863	0.235336	0.345163
trial 7:	2.65714	0.0141974	0.0187494	0.00268161	0.0995945
trial 8:	2.60185	0.0425871	0.551438	0.695791	1.15617
trial 9:	2.40351	0.0079295	0.0340061	0.159424	0.140861
trial 10:	2.38806	0.0189233	0.0426246	0.0241594	0.0844197
trial 11:	2.48438	0.0199592	0.0825418	0.0614769	0.167987
trial 12:	2.69118	0.0158732	0.0284982	0.0062741	0.0165144
trial 13:	2.47761	0.0256714	0.0627589	0.0122926	0.0919445
trial 15:	2.56198	0.046626	0.545009	0.715385	1.16285
trial 16:	2.90411	0.00997678	0.0419495	0.0678235	0.0518341
trial 17:	2.57746	0.021287	0.0740091	0.0348942	0.0773319
trial 18:	2.4881	0.0386889	0.227303	0.354637	0.440582
trial 19:	2.49398	0.0452405	0.430936	0.543594	1.11474
trial 20:	2.51807	0.0254597	0.146119	0.353359	0.519025
trial 21:	2.36364	0.0318661	0.555372	0.706667	1.15831
trial 22:	2.5614	0.00773133	0.00206065	0.184184	0.163334
trial 24:	2.72632	0.0400438	0.553496	0.657817	1.13195
trial 25:	2.42424	0.0236111	0.0828953	0.0692723	0.111996
trial 26:	2.82857	0.0113066	0.0423297	0.0217164	0.0438107
trial 27:	2.39394	0.0218631	0.0583543	0.0258999	0.0255796
trial 28:	2.59155	0.0182014	0.0956928	0.103381	0.156187
trial 29:	2.74667	0.0122026	0.0456684	0.0613501	0.0805905
