trial 0:	75	0.0066714
trial 1:	74	0.00314114
trial 2:	76	0.000938627
trial 3:	74	0.0044037
trial 4:	73	0.00219917
trial 5:	76	0.00301168
trial 6:	75	0.00173787
trial 7:	74	0.000891984
trial 8:	75	0.00261414
trial 9:	75	0.00802481
