trial 0:	5.87143	0.00942438	0.880833	6.11331	5.60381
trial 1:	5.6	0.0113902	0.746077	6.64169	10.1024
trial 2:	5.40278	0.00492715	0.42723	4.47226	7.31054
trial 3:	5.66667	0.00746825	0.749489	7.48594	7.66442
trial 4:	5.72727	0.00821061	0.412315	1.92051	0.248528
trial 5:	5.29333	0.00778852	2.57353	2.36577	0.513073
trial 6:	5.76389	0.00873009	0.0356522	6.27964	5.5448
trial 7:	5.20312	0.0079367	0.685749	9.19494	11.3315
trial 8:	5.57377	0.008405	0.0574166	0.750323	3.76498
trial 9:	5.34615	0.0136971	2.86466	5.46775	4.58361
trial 10:	5.70149	0.00988748	4.39066	4.85382	4.91657
trial 11:	5.83333	0.00753666	0.273419	6.54667	6.73472
trial 12:	5.5	0.00752853	0.397055	3.12006	6.09555
trial 13:	5.5614	0.00971007	0.210628	7.99827	16.9944
trial 14:	5.26087	0.0100626	2.42711	8.27366	10.4375
trial 15:	5.21818	0.00714826	1.40076	13.0842	22.4328
trial 16:	5.46296	0.0084405	0.460213	8.66663	20.0024
trial 17:	5.68056	0.0118702	0.11496	0.596138	4.23794
trial 18:	5.67123	0.0106172	0.0765913	6.14506	4.81033
trial 19:	5.375	0.0098083	2.36455	7.25205	7.50176
trial 20:	5.66038	0.0143739	3.45151	7.25774	17.153
trial 21:	5.6	0.0133589	4.75132	6.21441	13.925
trial 22:	5.29577	0.00380761	0.032273	9.15997	10.4462
trial 23:	5.68056	0.013898	3.07112	6.03542	4.33377
trial 24:	5.78689	0.0126131	3.72274	5.85745	11.227
trial 25:	5.33784	0.00660603	0.417022	1.06434	0.875032
trial 26:	5.58108	0.00736106	0.443783	7.02705	7.46736
trial 27:	5.47945	0.00699811	0.330588	7.22119	7.67196
trial 28:	5.47761	0.0079344	0.456078	4.13867	3.07675
trial 29:	5.09091	0.0123398	3.15926	2.49926	0.614888
