trial 0:	3.18182	0.00766816	0.450842	6.3158	6.20521
trial 1:	2.4375	0.00694003	0.435557	0.361725	1.32707
trial 2:	2.4375	0.0126965	2.99107	6.44523	6.10088
trial 3:	2.625	0.00898392	0.0492947	7.5749	15.0156
trial 4:	2.12821	0.0128317	2.56103	3.90062	2.37631
trial 5:	2.29091	0.012631	1.56119	13.237	22.3975
trial 6:	2.46479	0.0078881	0.245627	3.96499	3.35388
trial 7:	2.5	0.00794977	3.31259	1.86588	7.94769
trial 8:	2.11688	0.00689913	0.497861	3.78168	3.37931
trial 9:	2.66667	0.0147674	3.13957	6.23473	4.63333
trial 10:	2.6	0.00763076	0.24482	4.08497	3.40181
trial 11:	2.25974	0.0109749	2.48496	4.06335	2.88425
trial 12:	2.51351	0.00806251	0.17296	6.69818	6.98112
trial 13:	2.21622	0.00586464	0.138664	0.924354	0.787736
trial 14:	2.33333	0.0100815	0.446653	6.56074	6.52995
trial 15:	2.17308	0.0112962	2.0641	10.4134	21.8091
trial 16:	2.1039	0.00745017	0.943215	5.70635	5.42876
trial 17:	2.35526	0.00681578	0.924207	6.20973	5.26849
trial 18:	2.4918	0.0108001	0.727404	0.318748	1.12516
trial 19:	2.56	0.00835331	0.812406	7.82982	8.71595
trial 20:	2.27397	0.011544	3.2631	4.79098	6.86545
trial 21:	2.40789	0.0102703	1.4019	5.72078	3.81647
trial 22:	2.2029	0.00556043	0.106262	10.6614	11.1915
trial 23:	2.35714	0.00958022	4.21189	5.61106	13.45
trial 24:	2.44643	0.00810217	1.4117	4.27933	11.7182
trial 25:	2.27848	0.0181844	3.41459	8.89718	10.2562
trial 26:	2.10811	0.00529801	0.384049	1.39765	3.80875
trial 27:	2.34545	0.011579	5.42025	6.15018	14.6879
trial 28:	2.39189	0.00906194	0.684776	7.50144	7.82824
trial 29:	2.31507	0.010397	0.649229	7.56303	8.44241
