1	0.231098	0.222631
2	0.2218	0.214036
3	0.213243	0.206147
4	0.205397	0.198938
5	0.198227	0.19237
6	0.1917	0.186403
7	0.185772	0.18096
8	0.180365	0.175954
9	0.175395	0.171296
10	0.170772	0.16695
11	0.166457	0.162856
12	0.162394	0.158963
13	0.158527	0.155246
14	0.154838	0.151672
15	0.15129	0.148227
16	0.147871	0.144912
17	0.144582	0.141716
18	0.141408	0.138629
19	0.138342	0.135646
20	0.135381	0.132759
21	0.132513	0.129961
22	0.129734	0.127247
23	0.12704	0.124617
24	0.124427	0.122063
25	0.12189	0.119584
26	0.119427	0.117176
27	0.117034	0.114837
28	0.114711	0.112568
29	0.112455	0.110363
30	0.110264	0.108223
31	0.108138	0.106145
32	0.106073	0.104127
33	0.104066	0.102167
34	0.102118	0.100265
35	0.100225	0.0984167
36	0.0983888	0.096624
37	0.0966052	0.0948846
38	0.0948747	0.0931971
39	0.0931958	0.0915582
40	0.091565	0.0899681
41	0.0899828	0.088425
42	0.0884464	0.0869266
43	0.0869549	0.0854726
44	0.0855073	0.0840608
45	0.0841016	0.0826889
46	0.082736	0.0813592
47	0.0814111	0.080068
48	0.0801258	0.0788157
49	0.0788774	0.0775998
50	0.0776661	0.0764188
51	0.0764893	0.0752726
52	0.0753473	0.0741602
53	0.0742381	0.0730796
54	0.0731612	0.0720308
55	0.0721159	0.0710125
56	0.0711005	0.070024
57	0.0701149	0.0690644
58	0.069158	0.068133
59	0.0682287	0.0672279
60	0.067326	0.0663489
61	0.0664495	0.0654952
62	0.0655973	0.0646661
63	0.0647699	0.0638611
64	0.0639664	0.0630786
65	0.0631857	0.0623185
66	0.0624271	0.0615796
67	0.0616897	0.0608617
68	0.0609731	0.0601638
69	0.0602761	0.0594856
70	0.0595989	0.0588258
71	0.0589402	0.0581845
72	0.0582998	0.0575609
73	0.0576766	0.0569544
74	0.0570707	0.0563645
75	0.0564813	0.0557902
76	0.0559074	0.0552314
77	0.0553495	0.0546877
78	0.0548063	0.0541585
79	0.0542775	0.0536433
80	0.0537627	0.0531421
81	0.0532615	0.0526543
82	0.0527738	0.0521791
83	0.0522989	0.0517163
84	0.0518365	0.0512658
85	0.051386	0.0508266
86	0.0509468	0.0503987
87	0.0505193	0.0499817
88	0.050102	0.0495754
89	0.0496958	0.0491792
90	0.0492997	0.0487932
91	0.0489135	0.0484165
92	0.0485369	0.0480494
93	0.0481695	0.0476912
94	0.0478112	0.0473425
95	0.0474621	0.0470017
96	0.0471215	0.0466697
97	0.0467892	0.0463456
98	0.0464645	0.0460292
99	0.0461481	0.0457203
100	0.0458389	0.045419
101	0.0455372	0.0451245
102	0.0452422	0.0448368
103	0.044954	0.0445556
104	0.0446729	0.0442809
105	0.0443979	0.0440129
106	0.0441289	0.0437504
107	0.0438667	0.0434941
108	0.0436098	0.0432435
109	0.043359	0.0429985
110	0.0431136	0.0427588
111	0.0428733	0.0425245
112	0.0426388	0.0422952
113	0.0424092	0.0420708
114	0.0421844	0.0418512
115	0.0419646	0.0416364
116	0.0417493	0.0414263
117	0.0415387	0.0412203
118	0.0413322	0.0410186
119	0.0411302	0.0408214
120	0.0409326	0.0406279
121	0.0407388	0.0404386
122	0.0405492	0.0402533
123	0.0403635	0.0400714
124	0.0401813	0.0398937
125	0.040003	0.0397192
126	0.0398282	0.0395483
127	0.0396569	0.0393806
128	0.039489	0.0392165
129	0.0393243	0.0390555
130	0.039163	0.0388977
131	0.0390046	0.0387427
132	0.0388494	0.0385908
133	0.0386972	0.0384418
134	0.038548	0.0382956
135	0.0384012	0.0381522
136	0.0382573	0.0380116
137	0.0381165	0.0378733
138	0.0379778	0.0377377
139	0.0378419	0.0376046
140	0.0377083	0.0374739
141	0.0375773	0.0373457
