trial 0:	3.28	0.00480433	0.41747	4.43407	5.35951
trial 1:	3.01695	0.0161139	0.165682	7.86028	18.4611
trial 2:	3.15068	0.00962404	1.39417	5.47955	4.50626
trial 3:	2.76316	0.00717008	1.08282	3.70997	3.09483
trial 4:	2.82857	0.0135391	4.10695	4.35808	1.93751
trial 5:	2.61667	0.00729931	0.899443	12.77	21.3443
trial 6:	2.93243	0.00889613	0.853946	7.81438	8.67413
trial 7:	2.83562	0.00593598	0.169759	7.28614	9.50678
trial 8:	2.84507	0.013016	0.551322	6.3087	8.97398
trial 9:	3	0.00992109	1.07355	5.73942	5.67778
trial 10:	3.01299	0.0108424	0.892462	5.26188	4.14967
trial 11:	2.67949	0.00820923	0.162181	7.20786	7.99371
trial 12:	2.67188	0.0056119	0.150658	5.72568	9.22918
trial 13:	2.94737	0.00697574	0.074096	8.61612	10.8648
trial 14:	3.13115	0.0133548	0.184933	7.9343	19.1516
trial 15:	2.7013	0.0140696	2.8224	1.17453	4.45313
trial 16:	2.83333	0.00309869	0.0698271	1.39443	1.63487
trial 17:	2.81481	0.00915512	0.57933	5.84244	14.8279
trial 18:	2.75	0.00779416	0.351668	8.7631	11.2423
trial 19:	2.72603	0.0124374	0.0106028	1.9185	6.57455
trial 20:	2.98182	0.0121392	0.715754	7.73852	14.677
trial 21:	2.86301	0.00527982	0.190425	6.24147	6.43543
trial 22:	2.85915	0.0153451	3.92848	3.84444	1.23519
trial 23:	3.02817	0.00843773	0.324764	4.97215	5.99909
trial 24:	2.60345	0.00695238	0.734548	6.52399	13.8347
trial 25:	3.05	0.0143554	2.64466	7.08103	15.627
trial 26:	2.72414	0.00564387	0.665752	9.74958	18.6753
trial 27:	3.58621	0.0112865	0.784436	8.71503	19.4744
trial 28:	3.05797	0.0115693	0.722651	2.79156	2.22135
trial 29:	3.72414	0.0114095	0.398282	7.98886	16.2177
