1512 3 3
0.0345536 0.205208 0.0298865
-0.166819 1.51583 -1.79207
0.0287046 0.212886 0.0213192
-0.134027 1.3539 -1.95883
0.0407335 0.212136 0.0199446
-0.189707 1.3202 -1.99821
0.0258086 0.213008 0.00866353
-0.120575 1.34713 -1.85932
0.0409415 0.206364 0.00273515
-0.195851 1.41903 -1.69877
0.0601 0.209331 0.0156566
-0.279585 1.26712 -2.04251
0.0680025 0.211491 0.00562412
-0.311098 1.09997 -2.21674
0.024247 0.215519 0.0130173
-0.112034 1.29398 -1.97832
0.0315909 0.212397 0.0261055
-0.147653 1.35149 -2.00399
0.0278014 0.214758 0.0275541
-0.128739 1.28706 -2.11508
0.0640092 0.206691 0.0276441
-0.300318 1.29322 -2.10638
0.0269499 0.209365 0.0462225
-0.128018 1.38175 -2.13416
0.0515788 0.208324 0.0441935
-0.242708 1.20741 -2.38652
0.0246911 0.217508 0.0119714
-0.113034 1.23054 -2.06718
0.022561 0.218883 0.00769997
-0.102711 1.18925 -2.09444
0.0447954 0.207757 0.00821424
-0.212364 1.39214 -1.78726
0.049323 0.20515 0.0149226
-0.235946 1.44021 -1.77368
0.0397475 0.208225 0.0245117
-0.188618 1.42665 -1.87706
0.0377722 0.207293 0.0464332
-0.180239 1.39473 -2.11635
0.0366536 0.212436 0.0331015
-0.170858 1.29833 -2.14616
0.0332132 0.210836 0.00868534
-0.156247 1.37333 -1.81977
0.0273835 0.219918 0.0161061
-0.123879 1.09112 -2.32178
0.0570229 0.20571 0.038802
-0.270411 1.34594 -2.12319
0.0575225 0.211063 0.0045973
-0.266075 1.22726 -2.00832
0.0620806 0.212238 0.00371293
-0.284567 1.14507 -2.12911
0.0250872 0.209244 0.00575545
-0.119325 1.42223 -1.72051
0.0454445 0.206371 0.0445275
-0.216748 1.3868 -2.11149
0.0288022 0.211308 0.0300374
-0.135469 1.3874 -1.98382
0.0688523 0.206173 0.00747487
-0.322309 1.27301 -1.96251
0.0349467 0.212786 0.0347033
-0.162781 1.285 -2.18076
0.0306293 0.210854 0.0301798
-0.144254 1.39269 -1.97709
0.0501022 0.208253 0.0261299
-0.236097 1.36723 -1.98035
0.0217037 0.21329 0.030859
-0.101408 1.35081 -2.04633
0.0382453 0.21755 0.0138991
-0.174022 1.14801 -2.21278
0.052277 0.208185 0.0291282
-0.246021 1.34762 -2.03612
0.0545844 0.209124 0.0164698
-0.255318 1.31716 -1.97275
0.0486689 0.213888 0.0191726
-0.223734 1.20309 -2.17233
0.0587077 0.211931 0.0160017
-0.270237 1.18783 -2.16862
0.0386672 0.214253 0.0230033
-0.178552 1.25836 -2.11976
0.063772 0.211295 0.013551
-0.293122 1.15762 -2.19466
0.0315664 0.215522 0.0174065
