trial 0:	distance	0.0356829
trial 2:	distance	0.0330407
trial 3:	distance	0.0219913
trial 4:	distance	0.037748
trial 5:	distance	0.0304873
trial 6:	distance	0.0373374
trial 7:	duration 	120000070
trial 8:	distance	0.0350275
trial 11:	distance	0.0364404
trial 13:	duration 	120000094
trial 18:	distance	0.0335091
trial 19:	distance	0.029396
trial 21:	distance	0.0309368
trial 22:	distance	0.0364381
trial 25:	distance	0.0294919
trial 27:	distance	0.0369331
trial 29:	distance	0.0336187
