1	0.302068	0.289399
2	0.289406	0.277937
3	0.277931	0.26793
4	0.267932	0.259401
5	0.259391	0.252087
6	0.252082	0.24581
7	0.245801	0.240288
8	0.240275	0.235413
9	0.235398	0.231022
10	0.231001	0.227019
11	0.226999	0.223327
12	0.223316	0.219919
13	0.219908	0.21676
14	0.216752	0.213825
15	0.213807	0.211086
16	0.211069	0.208511
17	0.208501	0.20611
18	0.206096	0.203843
19	0.203831	0.201707
20	0.201698	0.199683
21	0.199677	0.197755
22	0.197755	0.195929
23	0.195922	0.194183
24	0.19418	0.19253
25	0.192521	0.190934
26	0.190928	0.189403
27	0.189398	0.187943
28	0.187934	0.186534
29	0.186528	0.185175
30	0.185166	0.183891
31	0.183874	0.182617
32	0.182615	0.181397
33	0.181388	0.180202
34	0.180198	0.179056
35	0.179052	0.17795
36	0.177948	0.176877
37	0.176873	0.17584
38	0.175832	0.174831
39	0.174819	0.173842
40	0.173831	0.17289
41	0.172881	0.171967
42	0.171958	0.171061
43	0.17105	0.170178
44	0.170172	0.169327
45	0.16932	0.168501
46	0.168495	0.167688
47	0.167684	0.166899
48	0.166901	0.166129
49	0.166123	0.165385
50	0.165386	0.164661
51	0.164657	0.163962
52	0.163956	0.163276
53	0.16327	0.162614
54	0.162607	0.161964
55	0.161954	0.161333
56	0.161326	0.160722
57	0.160719	0.16012
58	0.160118	0.159544
59	0.159541	0.158978
60	0.158969	0.158429
61	0.158422	0.157894
62	0.157885	0.157372
63	0.157364	0.156868
64	0.156858	0.156376
65	0.156367	0.155897
66	0.155887	0.155429
67	0.155424	0.154978
68	0.154968	0.154535
69	0.154526	0.154107
70	0.154099	0.153691
71	0.153681	0.153279
72	0.153274	0.152881
73	0.152878	0.152491
74	0.152489	0.152118
75	0.152112	0.151748
76	0.151746	0.15139
77	0.151385	0.15104
78	0.151041	0.150703
79	0.150702	0.150365
80	0.150369	0.150043
81	0.150047	0.149732
82	0.149731	0.149425
83	0.149425	0.149127
84	0.149126	0.148833
85	0.148831	0.148548
86	0.148548	0.148267
87	0.148267	0.147998
88	0.147997	0.14773
89	0.147724	0.147463
90	0.147461	0.147208
91	0.147205	0.146961
92	0.146958	0.146718
93	0.146714	0.146471
94	0.146464	0.146235
95	0.146228	0.146001
96	0.145997	0.14577
97	0.145767	0.145545
98	0.145541	0.145325
99	0.145322	0.145109
100	0.145108	0.144898
101	0.144894	0.144692
102	0.144688	0.144485
103	0.144482	0.144282
104	0.144281	0.144084
105	0.144085	0.143891
106	0.14389	0.143702
107	0.1437	0.143513
108	0.143515	0.143325
109	0.143326	0.143141
110	0.143141	0.142963
111	0.142958	0.142788
112	0.142783	0.142614
113	0.142611	0.142442
114	0.14244	0.142269
115	0.142267	0.1421
116	0.1421	0.141934
117	0.141933	0.141771
118	0.141769	0.141609
119	0.141607	0.141451
120	0.141448	0.141293
121	0.141287	0.141138
122	0.141134	0.140981
123	0.140975	0.140831
124	0.140825	0.140679
125	0.140675	0.140529
126	0.140525	0.140381
127	0.140376	0.140235
128	0.14023	0.140089
129	0.140087	0.139944
130	0.139941	0.139802
131	0.139797	0.13966
132	0.139652	0.139522
133	0.139517	0.139385
134	0.139378	0.139248
135	0.139243	0.139114
136	0.139109	0.138978
137	0.138971	0.138845
138	0.138839	0.138711
139	0.138709	0.138581
140	0.138575	0.138449
141	0.138442	0.13832
142	0.138312	0.138194
143	0.138187	0.138069
144	0.138062	0.137944
145	0.137938	0.137818
146	0.137812	0.137695
147	0.137688	0.137573
148	0.137566	0.137451
149	0.137443	0.13733
150	0.137323	0.137211
151	0.137206	0.137093
152	0.137084	0.136976
153	0.136967	0.136855
154	0.136849	0.136739
155	0.136732	0.136624
156	0.136621	0.13651
157	0.136501	0.136394
158	0.136386	0.13628
159	0.136269	0.136167
160	0.136157	0.136054
161	0.136044	0.135946
162	0.135936	0.135837
163	0.135821	0.135725
164	0.135712	0.135614
165	0.135602	0.135504
166	0.135493	0.135395
167	0.135384	0.135286
168	0.135276	0.13518
169	0.135168	0.135073
170	0.135062	0.134966
171	0.134955	0.134861
172	0.13485	0.134757
173	0.134746	0.134654
174	0.134642	0.13455
175	0.134539	0.134446
176	0.134435	0.134346
177	0.134333	0.134243
178	0.134234	0.134142
179	0.134131	0.13404
180	0.13403	0.133941
181	0.133932	0.133839
182	0.13383	0.133741
183	0.133734	0.133641
184	0.133632	0.133545
185	0.133535	0.133447
186	0.133433	0.133348
187	0.133337	0.133252
188	0.13324	0.133154
189	0.133145	0.133059
190	0.133048	0.132965
191	0.132951	0.132871
192	0.132859	0.132775
193	0.132765	0.132681
194	0.132671	0.132589
195	0.132578	0.132495
196	0.132484	0.132402
197	0.132391	0.13231
198	0.1323	0.132218
199	0.132209	0.132125
200	0.132117	0.132033
201	0.132027	0.131941
202	0.131938	0.131851
203	0.131845	0.131762
204	0.131757	0.131672
205	0.131666	0.131583
206	0.131577	0.131494
207	0.131488	0.131407
208	0.131399	0.13132
209	0.131311	0.131234
210	0.131229	0.131146
211	0.13114	0.131062
212	0.131051	0.130976
213	0.130968	0.130891
214	0.130883	0.130808
215	0.130799	0.130723
216	0.130714	0.130639
217	0.130632	0.130555
218	0.130549	0.130472
219	0.130465	0.130388
220	0.130382	0.130305
221	0.130301	0.130223
222	0.130218	0.130141
223	0.130136	0.130059
224	0.130053	0.129978
225	0.129971	0.129899
226	0.129893	0.129816
227	0.129814	0.129736
228	0.129731	0.129657
229	0.129653	0.129577
230	0.129572	0.129498
231	0.129493	0.129419
232	0.129414	0.12934
233	0.129334	0.129261
234	0.129257	0.129183
235	0.129181	0.129106
236	0.129104	0.129028
