trial 0:	74	0.0163273
trial 1:	74	0.0149288
trial 2:	72	0.0109971
trial 3:	76	0.00373794
trial 4:	74	0.00494411
trial 5:	75	0.00603697
trial 6:	75	0.00531947
trial 8:	74	0.0033719
trial 9:	74	0.00882699
