trial 0:	3.08571	0.00381815	0.187361	4.66266	5.31282
trial 1:	2.85714	0.00317646	0.366644	4.02322	5.05016
trial 2:	2.57353	0.00323956	0.144279	5.59939	4.57293
trial 3:	2.49206	0.00976277	2.92311	2.11237	1.04913
trial 4:	2.64706	0.0025576	0.316609	9.17792	11.228
trial 5:	2.64	0.00451422	0.292795	10.038	10.4951
trial 6:	2.6875	0.00894334	0.0612369	7.26588	7.8797
trial 7:	2.28125	0.00353781	1.23298	5.11716	5.88503
trial 8:	2.5942	0.00766684	0.237647	4.28876	4.94692
trial 9:	2.38333	0.0130842	0.715984	6.50744	7.34184
trial 10:	2.47619	0.00576472	0.0738556	7.3906	7.55158
trial 11:	2.45283	0.0067324	0.214134	4.6004	5.33856
trial 12:	2.29412	0.00494387	2.7749	4.81661	5.63108
trial 13:	2.18966	0.00820456	0.452173	7.59356	7.86951
trial 14:	2.2	0.00408383	0.270144	3.32747	2.67938
trial 15:	2.52459	0.00242437	0.195331	4.40403	5.21511
trial 16:	2.34375	0.0127415	1.69136	9.70712	10.5769
trial 17:	2.38235	0.0111662	0.733527	8.13929	11.1443
trial 18:	2.42029	0.00713733	1.34861	10.0806	11.8319
trial 19:	2.35	0.00260992	0.744652	4.8037	4.44299
trial 20:	2.38806	0.0110715	0.905912	11.1071	11.1755
trial 21:	2.32203	0.00135747	0.544347	7.77249	6.4234
trial 22:	2.78125	0.00892283	0.761138	11.8766	14.9656
trial 23:	2.22059	0.0114385	2.34585	2.8603	7.03151
trial 24:	2.2381	0.00931824	1.73058	11.115	12.0546
trial 25:	2.22727	0.00722455	0.480583	8.95764	8.85268
trial 26:	2.25352	0.00757856	0.622937	1.81243	3.11707
trial 27:	2.42254	0.00376555	0.191835	3.41959	6.66926
trial 28:	2.46479	0.00375902	0.866051	5.86593	6.13126
trial 29:	2.4	0.00163207	0.294315	12.154	9.46124
