trial 0:	3.16667	0.0232802	0.00982726	0.128395	0.0235801
trial 1:	2.8	0.0365193	0.264286	1.1309	1.87776
trial 2:	2.32258	0.022359	0.0172173	0.118876	0.0205915
trial 3:	2.36145	0.0232437	0.462343	1.02211	2.01065
trial 4:	2.47126	0.0248462	0.545815	1.04417	2.04216
trial 5:	2.33696	0.0249256	0.0200644	0.165931	0.00275588
trial 6:	2.30693	0.0344456	0.0011977	0.178112	0.201609
trial 7:	2.45918	0.0355803	0.00300086	0.146185	0.153388
trial 10:	2.43564	0.0374141	0.264729	1.10903	1.86455
trial 11:	2.51087	0.0207447	0.0071429	0.107201	0.0273466
trial 12:	2.23913	0.022102	0.0171548	0.141345	0.0242002
trial 13:	2.39423	0.03623	0.00765586	0.151234	0.241761
trial 14:	2.37778	0.0174127	0.00221062	0.143513	0.0423987
trial 15:	2.45631	0.0366593	0.256585	1.05536	1.76889
trial 16:	2.45161	0.0332159	0.345021	1.02671	2.01691
trial 17:	2.30928	0.0352921	0.00289118	0.186922	0.231777
trial 18:	2.3	0.0193254	0.0212483	0.165621	0.00676048
trial 19:	2.25	0.0140257	0.00498688	0.138846	0.0475618
trial 20:	2.79381	0.0154232	0.00110877	0.119888	0.0229528
trial 23:	2.44231	0.036466	0.210775	0.984964	1.66388
trial 24:	2.36893	0.0368108	0.0468893	1.05756	1.65891
trial 26:	2.48571	0.03672	0.0635507	1.03068	1.646
trial 27:	2.53846	0.0352643	0.257349	1.04762	1.76231
trial 28:	2.78302	0.0367545	0.203687	0.987967	1.65697
trial 29:	2.38947	0.0200565	0.00302148	0.120733	0.0363382
