trial 0:	2.95652	0.00463894	0.9497	0.922008	0.15665
trial 1:	2.82609	0.00757672	0.512632	5.50195	1.55798
trial 2:	2.61644	0.00906505	1.23309	0.142809	3.8698
trial 3:	3.05797	0.0035695	1.2936	3.83281	2.6098
trial 4:	3.02667	0.00892677	1.30003	1.65036	6.35605
trial 5:	2.69014	0.0071746	1.78343	10.5547	18.7651
trial 6:	2.65152	0.00880844	0.805074	2.03554	6.77331
trial 7:	2.68571	0.0100902	1.00847	2.21391	3.32333
trial 8:	2.77778	0.0182808	5.38596	20.6042	29.5212
trial 9:	2.82192	0.00838989	0.376407	1.78638	5.30242
trial 10:	2.92537	0.0122644	0.585865	0.731513	4.07413
trial 11:	2.95652	0.0108608	1.12614	0.245208	4.36985
trial 12:	3.09859	0.0096325	1.04221	3.5745	6.19498
trial 13:	2.94366	0.0182374	4.84193	0.953011	0.0535845
trial 14:	2.88732	0.00808185	0.251414	1.99115	5.45598
trial 15:	3.03175	0.0101368	0.396154	2.75967	3.85167
trial 16:	2.83099	0.00207154	0.227672	1.12026	2.28166
trial 17:	2.79167	0.000426502	1.72304	0.613905	1.201
trial 18:	2.77778	0.0105299	1.28555	3.93908	5.91418
trial 19:	2.64	0.00192108	0.503216	1.13818	0.533473
trial 20:	2.81081	0.00320243	1.10045	1.01209	0.969861
trial 21:	2.68493	0.0091943	0.584622	1.72122	4.48554
trial 22:	2.90411	0.00615901	0.57333	0.376652	4.45842
trial 24:	2.80597	0.00862439	1.01949	1.88544	6.69442
trial 25:	2.6	0.00420268	0.0900896	2.91449	5.20522
trial 26:	2.45588	0.00534928	1.23363	0.885446	0.758865
trial 27:	3	0.00709819	1.2144	3.60834	6.44916
trial 28:	3.05714	0.00723177	0.846739	2.42262	7.07119
trial 29:	2.55738	0.0106848	0.0906615	4.06006	7.2516
